,product_id,price,pay_later,vnd_cashback,quantity_sold,brand_id,category_id,seller_id,gender_id,sales_id,revenue
3769,263027399,75000,False,2022,0,1,2,879,U,3770,0
3770,263025419,34000,False,0,0,1,2,878,U,3771,0
3771,263026469,15000,False,0,0,1,2,878,U,3772,0
3772,263026678,10000,False,0,0,1,2,878,U,3773,0
3773,263026757,15000,False,0,0,1,2,878,U,3774,0
3774,263025807,19000,False,0,0,1,2,878,U,3775,0
3775,263025531,35000,False,0,0,1,2,878,U,3776,0
3776,263027369,12000,False,0,0,1,2,878,U,3777,0
3777,263027349,39000,False,0,0,1,2,878,U,3778,0
3778,263026195,50000,False,0,0,1,2,878,U,3779,0
3779,263025942,2200,False,0,0,1,2,878,U,3780,0
3780,263027183,1400,False,0,0,1,2,878,U,3781,0
3781,263026579,2000,False,0,0,1,2,878,U,3782,0
3782,263027111,2800,False,0,0,1,2,878,U,3783,0
3783,263025727,2900,False,0,0,1,2,878,U,3784,0
3784,263026663,30000,False,0,0,1,2,878,U,3785,0
3785,248701916,23800,False,0,4,1,16,880,U,3786,95200
3786,263026847,7000,False,0,0,1,2,878,U,3787,0
3787,263026089,166000,True,0,0,1,2,878,U,3788,0
3788,263027440,98000,False,0,0,1,2,878,U,3789,0
3789,263025592,15000,False,0,0,1,2,878,U,3790,0
3790,263027355,250000,True,0,0,1,2,878,U,3791,0
3791,263025449,1000,False,0,0,1,2,878,U,3792,0
3792,263026182,3000,False,0,0,1,2,878,U,3793,0
3793,263026726,66000,False,0,0,1,2,878,U,3794,0
3794,263025787,7000,False,0,0,1,2,878,U,3795,0
3795,263025421,12000,False,0,0,1,2,878,U,3796,0
3796,263025533,24000,False,0,0,1,2,878,U,3797,0
3797,263026031,36000,False,0,0,1,2,878,U,3798,0
3798,263027173,10000,False,0,0,1,2,878,U,3799,0
3799,263026281,14000,False,0,0,1,2,878,U,3800,0
3800,263026090,12000,False,0,0,1,2,878,U,3801,0
3801,263025735,2500,False,0,0,1,2,878,U,3802,0
3802,263026945,15000,False,0,0,1,2,878,U,3803,0
3803,263026227,12000,False,0,0,1,2,878,U,3804,0
3804,263025878,85000,False,0,0,1,2,878,U,3805,0
3805,263025908,75000,False,0,0,1,2,878,U,3806,0
3806,263025952,4000,False,0,0,1,2,878,U,3807,0
3807,263026118,3700,False,0,0,1,2,878,U,3808,0
3808,263027059,100000,True,0,0,1,2,878,U,3809,0
3809,263027106,25000,False,0,0,1,2,878,U,3810,0
3810,263026947,25000,False,0,0,1,2,878,U,3811,0
3811,263025925,1000,False,0,23,1,2,878,U,3812,23000
3812,263026264,8000,False,0,1,1,2,878,U,3813,8000
3813,263026398,25000,False,0,2,1,2,878,U,3814,50000
3814,263027108,3500,False,0,8,1,2,878,U,3815,28000
3815,263027250,3500,False,0,0,1,2,878,U,3816,0
3816,221784591,299000,True,0,0,1,16,874,M,3817,0
3817,254903478,35000,False,0,0,1,2,881,U,3818,0
3818,195656716,145000,True,0,0,1,16,882,U,3819,0
3819,187769139,22000,False,593,0,1,16,883,U,3820,0
3820,195329423,28000,False,0,0,1,16,884,F,3821,0
3821,262974167,44000,False,0,0,1,2,878,U,3822,0
3822,262974199,12000,False,0,0,1,2,878,U,3823,0
3823,262974163,8000,False,0,0,1,2,878,U,3824,0
3824,263027379,45000,False,0,0,1,2,878,U,3825,0
3825,263027016,15000,False,0,0,1,2,878,U,3826,0
3826,263026861,2500,False,0,0,1,2,878,U,3827,0
3827,263026830,7600,False,0,0,1,2,878,U,3828,0
3828,263026053,19000,False,0,0,1,2,878,U,3829,0
3829,202346323,160083,True,0,0,1,16,8,U,3830,0
3830,262974187,35000,False,0,0,1,2,878,U,3831,0
3831,262991411,6500,False,0,0,1,2,878,U,3832,0
3832,263026891,85000,False,0,0,1,2,878,U,3833,0
3833,263027362,14500,False,0,0,1,2,878,U,3834,0
3834,263026045,1000,False,0,0,1,2,878,U,3835,0
3835,263027445,3000,False,0,0,1,2,878,U,3836,0
3836,263026047,14000,False,0,0,1,2,878,U,3837,0
3837,263025793,4000,False,0,0,1,2,878,U,3838,0
3838,263027438,87000,False,0,0,1,2,878,U,3839,0
3839,263025641,1000,False,0,0,1,2,878,U,3840,0
3840,263026809,22000,False,0,0,1,2,878,U,3841,0
3841,263025840,22000,False,0,0,1,2,878,U,3842,0
3842,263026792,5000,False,0,0,1,2,878,U,3843,0
3843,263025790,7000,False,0,0,1,2,878,U,3844,0
3844,263027179,1800,False,0,0,1,2,878,U,3845,0
3845,263025820,110000,True,0,0,1,2,878,U,3846,0
3846,263027167,120000,True,0,0,1,2,878,U,3847,0
3847,263025545,35000,False,0,0,1,2,878,U,3848,0
3848,263025984,150000,True,0,0,1,2,878,U,3849,0
3849,263025616,60000,False,0,0,1,2,878,U,3850,0
3850,263025554,18000,False,0,0,1,2,878,U,3851,0
3851,263026577,24000,False,0,0,1,2,878,U,3852,0
3852,263089723,38000,False,0,0,1,16,878,U,3853,0
3853,263025463,14000,False,0,0,1,2,878,U,3854,0
3854,263025647,375000,True,0,0,1,2,878,U,3855,0
3855,263027357,26000,False,0,0,1,2,878,U,3856,0
3856,263026390,3500,False,0,0,1,2,878,U,3857,0
3857,263025806,2500,False,0,0,1,2,878,U,3858,0
3858,263026183,2800,False,0,0,1,2,878,U,3859,0
3859,263025657,20000,False,0,0,1,2,878,U,3860,0
3860,263026150,42000,False,0,0,1,2,878,U,3861,0
3861,263026176,4500,False,0,0,1,2,878,U,3862,0
3862,263025573,60000,False,0,0,1,2,878,U,3863,0
3863,263026934,4500,False,0,0,1,2,878,U,3864,0
3864,263025850,35000,False,0,0,1,2,878,U,3865,0
3865,263025792,12000,False,0,0,1,2,878,U,3866,0
3866,263027450,30000,False,0,0,1,2,878,U,3867,0
3867,263027054,12000,False,0,0,1,2,878,U,3868,0
3868,263027212,1000,False,0,0,1,2,878,U,3869,0
3869,263025497,8000,False,0,0,1,2,878,U,3870,0
3870,263025950,69000,False,0,0,1,2,878,U,3871,0
3871,263026349,17000,False,0,0,1,2,878,U,3872,0
3872,262974156,14000,False,0,1,1,2,878,U,3873,14000
3873,263025876,80000,False,0,0,1,2,878,U,3874,0
3874,263025627,5000,False,0,0,1,2,878,U,3875,0
3875,263026255,18000,False,0,0,1,2,878,U,3876,0
3876,263027045,7000,False,0,0,1,2,878,U,3877,0
3877,263025508,15000,False,0,0,1,2,878,U,3878,0
3878,263026858,5000,False,0,0,1,2,878,U,3879,0
3879,263025645,2000,False,0,0,1,2,878,U,3880,0
3880,263025509,3000,False,0,0,1,2,878,U,3881,0
3881,263025596,25000,False,0,0,1,2,878,U,3882,0
3882,263026046,1000,False,0,0,1,2,878,U,3883,0
3883,263026464,45000,False,0,0,1,2,878,U,3884,0
3884,263026820,14000,False,0,0,1,2,878,U,3885,0
3885,263025414,17000,False,0,0,1,2,878,U,3886,0
3886,263027370,2000,False,0,0,1,2,878,U,3887,0
3887,263025431,58000,False,0,0,1,2,878,U,3888,0
3888,263025546,65000,False,0,0,1,2,878,U,3889,0
3889,263027422,16000,False,0,0,1,2,878,U,3890,0
3890,263025494,20000,False,0,0,1,2,878,U,3891,0
3891,263025403,25000,False,0,0,1,2,878,U,3892,0
3892,248785024,4900,False,132,0,1,2,877,U,3893,0
3893,225920036,49000,False,1321,0,1,16,885,U,3894,0
3894,199103607,559000,True,0,0,73,16,489,U,3895,0
3895,199103252,629000,True,0,0,73,16,489,U,3896,0
3896,217318892,120000,True,3235,0,1,2,251,U,3897,0
3897,217318912,110000,True,2965,0,1,2,251,U,3898,0
3898,262974186,200000,True,0,0,1,2,878,U,3899,0
3899,262974226,10000,False,0,0,1,2,878,U,3900,0
3900,262974170,250000,True,0,0,1,2,878,U,3901,0
3901,262973297,181000,True,0,0,1,16,878,U,3902,0
3902,262974161,75000,False,0,0,1,2,878,U,3903,0
3903,262991431,59000,False,0,0,1,2,878,U,3904,0
3904,255356354,210000,True,0,6,69,16,473,U,3905,1260000
3905,263026897,4500,False,0,0,1,2,878,U,3906,0
3906,263027084,5900,False,0,0,1,2,878,U,3907,0
3907,263025978,22000,False,0,0,1,2,878,U,3908,0
3908,263027082,24000,False,0,0,1,2,878,U,3909,0
3909,263027044,3000,False,0,0,1,2,878,U,3910,0
3910,263025881,4000,False,0,0,1,2,878,U,3911,0
3911,263027344,21000,False,0,0,1,2,878,U,3912,0
3912,263026086,1900,False,0,0,1,2,878,U,3913,0
3913,263027446,280000,True,0,0,1,2,878,U,3914,0
3914,263026366,15000,False,0,0,1,2,878,U,3915,0
3915,263026575,5000,False,0,0,1,2,878,U,3916,0
3916,263026776,3800,False,0,0,1,2,878,M,3917,0
3917,263026314,50000,False,0,0,1,2,878,U,3918,0
3918,263025489,5000,False,0,0,1,2,878,U,3919,0
3919,263025593,12000,False,0,0,1,2,878,U,3920,0
3920,263027161,4000,False,0,0,1,2,878,U,3921,0
3921,263025677,1800,False,0,0,1,2,878,U,3922,0
3922,263062875,2500,False,0,0,1,16,878,U,3923,0
3923,263025694,3000,False,0,0,1,2,878,U,3924,0
3924,263025711,65000,False,0,0,1,2,878,U,3925,0
3925,263025585,53000,False,1428,0,1,2,879,U,3926,0
3926,263027056,15000,False,0,0,1,2,878,U,3927,0
3927,263026415,55000,False,0,0,1,2,878,U,3928,0
3928,263027401,2000,False,0,0,1,2,878,U,3929,0
3929,263026093,19000,False,0,0,1,2,878,U,3930,0
3930,263026795,7000,False,0,0,1,2,878,U,3931,0
3931,263027321,1500,False,0,0,1,2,878,U,3932,0
3932,263026667,10000,False,0,0,1,2,878,U,3933,0
3933,263025902,4000,False,0,0,1,2,878,U,3934,0
3934,263089675,36000,False,0,0,1,16,878,U,3935,0
3935,263025464,10000,False,0,0,1,2,878,U,3936,0
3936,263026388,24000,False,0,0,1,2,878,U,3937,0
3937,263027026,5000,False,0,0,1,2,878,U,3938,0
3938,263027365,18000,False,0,0,1,2,878,U,3939,0
3939,263025805,45000,False,0,0,1,2,878,U,3940,0
3940,263025776,7500,False,0,0,1,2,878,U,3941,0
3941,263027455,100000,True,0,0,1,2,878,U,3942,0
3942,263025626,4000,False,0,0,1,2,878,U,3943,0
3943,263026664,30000,False,0,0,1,2,878,U,3944,0
3944,263025430,50000,False,0,0,1,2,878,U,3945,0
3945,263025690,3500,False,0,0,1,2,878,U,3946,0
3946,263026030,10000,False,0,0,1,2,878,U,3947,0
3947,263027420,65000,False,0,0,1,2,878,U,3948,0
3948,263027424,2000,False,0,0,1,2,878,U,3949,0
3949,263026743,7000,False,0,0,1,2,878,U,3950,0
3950,263027061,7500,False,0,0,1,2,878,U,3951,0
3951,263025620,1000,False,0,0,1,2,878,M,3952,0
3952,263025441,25000,False,0,0,1,2,878,U,3953,0
3953,263026222,60000,False,0,0,1,2,878,U,3954,0
3954,263026268,25000,False,0,0,1,2,878,U,3955,0
3955,263026411,5500,False,0,0,1,2,878,U,3956,0
3956,263027378,2000,False,0,0,1,2,878,U,3957,0
3957,263026706,50000,False,0,0,1,2,878,U,3958,0
3958,263026721,4000,False,0,0,1,2,878,U,3959,0
3959,263025434,3700,False,0,0,1,2,878,U,3960,0
3960,263026620,120000,True,0,0,1,2,878,U,3961,0
3961,263026917,2000,False,0,0,1,2,878,U,3962,0
3962,263026394,15000,False,0,0,1,2,878,U,3963,0
3963,263025499,25000,False,0,0,1,2,878,U,3964,0
3964,263026326,1500,False,0,0,1,2,878,U,3965,0
3965,263026114,1500,False,0,2,1,2,878,U,3966,3000
3966,263025524,40000,False,0,0,1,2,878,U,3967,0
3967,263025482,1000,False,0,0,1,2,878,U,3968,0
3968,207044696,35000,False,0,0,1,16,739,U,3969,0
3969,247972660,89000,False,0,0,1,2,876,U,3970,0
3970,199103321,559000,True,0,0,73,16,489,U,3971,0
3971,207419450,110000,True,2965,1,1,2,251,U,3972,110000
3972,262916041,6000,False,0,0,1,2,878,U,3973,0
3973,262974219,98000,False,0,0,1,2,878,U,3974,0
3974,262974152,37000,False,0,0,1,16,878,U,3975,0
3975,262974904,5000,False,0,0,1,16,878,U,3976,0
3976,262974944,70000,False,0,0,1,16,878,U,3977,0
3977,262974179,4500,False,0,0,1,2,878,U,3978,0
3978,263020074,5000,False,0,0,1,16,878,U,3979,0
3979,263020126,12000,False,0,0,1,2,878,U,3980,0
3980,263025547,29000,False,0,0,1,2,878,U,3981,0
3981,263025889,13000,False,0,0,1,2,878,U,3982,0
3982,263027052,25000,False,0,0,1,2,878,U,3983,0
3983,263025715,4000,False,0,0,1,2,878,U,3984,0
3984,263027448,2000,False,0,0,1,2,878,U,3985,0
3985,263025949,1000,False,0,0,1,2,878,U,3986,0
3986,263026181,20000,False,0,0,1,2,878,U,3987,0
3987,263026918,1900,False,0,0,1,2,878,U,3988,0
3988,263025417,40000,False,0,0,1,2,878,U,3989,0
3989,263025841,26000,False,0,0,1,2,878,U,3990,0
3990,263026062,13000,False,0,0,1,2,878,U,3991,0
3991,263025602,40000,False,0,0,1,2,878,U,3992,0
3992,263026916,3000,False,0,0,1,2,878,U,3993,0
3993,263025877,8000,False,0,0,1,2,878,U,3994,0
3994,263063292,12000,False,0,0,1,16,878,U,3995,0
3995,263027042,4000,False,0,0,1,2,878,U,3996,0
3996,263025669,29000,False,0,0,1,2,878,U,3997,0
3997,263025980,26000,False,0,0,1,2,878,U,3998,0
3998,263025661,39000,False,0,0,1,2,878,U,3999,0
3999,263025416,16000,False,0,0,1,2,878,U,4000,0
4000,263025860,12000,False,0,0,1,2,878,U,4001,0
4001,263026203,13000,False,0,0,1,2,878,U,4002,0
4002,263025915,8000,False,0,0,1,2,878,U,4003,0
4003,263027491,2000,False,0,0,1,2,878,U,4004,0
4004,263027191,1200,False,0,0,1,2,878,U,4005,0
4005,263025898,1500,False,0,0,1,2,878,U,4006,0
4006,263025555,185000,True,0,0,1,2,878,U,4007,0
4007,263026698,25000,False,0,0,1,2,878,U,4008,0
4008,263026184,42000,False,0,0,1,2,878,U,4009,0
4009,263026145,60000,False,0,0,1,2,878,U,4010,0
4010,263027484,52000,False,0,0,1,2,878,U,4011,0
4011,263025588,35000,False,0,0,1,2,878,U,4012,0
4012,263025600,140000,True,0,0,1,2,878,U,4013,0
4013,263027122,1500,False,0,0,1,2,878,U,4014,0
4014,263025484,8000,False,0,0,1,2,878,U,4015,0
4015,194808693,16940,False,0,0,1,16,8,U,4016,0
4016,263026406,1000,False,0,0,1,2,878,U,4017,0
4017,263026373,13000,False,0,0,1,2,878,U,4018,0
4018,263026288,2800,False,0,0,1,2,878,U,4019,0
4019,263025648,2500,False,0,0,1,2,878,U,4020,0
4020,263026431,1000,False,0,0,1,2,878,U,4021,0
4021,263025691,1500,False,0,0,1,2,878,U,4022,0
4022,263025498,2000,False,0,0,1,2,878,U,4023,0
4023,263026025,25000,False,0,0,1,2,878,U,4024,0
4024,263026779,130000,True,0,0,1,2,878,U,4025,0
4025,263026828,15000,False,0,0,1,2,878,U,4026,0
4026,263027124,22000,False,0,0,1,2,878,U,4027,0
4027,263026570,65000,False,0,0,1,2,878,U,4028,0
4028,263026576,2000,False,0,0,1,2,878,U,4029,0
4029,263025695,27000,False,0,0,1,2,878,U,4030,0
4030,263027371,1000,False,0,0,1,2,878,U,4031,0
4031,263025560,45000,False,0,0,1,2,878,U,4032,0
4032,263025685,9000,False,0,0,1,2,878,U,4033,0
4033,263027165,9500,False,0,0,1,2,878,U,4034,0
4034,263027263,4000,False,0,0,1,2,878,U,4035,0
4035,263025589,3000,False,0,0,1,2,878,U,4036,0
4036,263025491,30000,False,0,0,1,2,878,U,4037,0
4037,263027046,380000,True,0,0,1,2,878,U,4038,0
4038,263027377,3000,False,0,0,1,2,878,U,4039,0
4039,263027051,210000,True,0,0,1,2,878,U,4040,0
4040,263026372,1500,False,0,0,1,2,878,U,4041,0
4041,263027174,5000,False,0,0,1,2,878,U,4042,0
4042,263027184,42000,False,0,0,1,2,878,U,4043,0
4043,263026834,1000,False,0,0,1,2,878,U,4044,0
4044,191950015,139000,True,0,0,1,16,886,U,4045,0
4045,249531912,49000,False,0,0,1,2,650,U,4046,0
4046,252798025,1349000,True,0,0,73,2,489,U,4047,0
4047,208127490,85000,False,0,0,1,16,95,U,4048,0
4048,199103225,559000,True,0,0,1,2,489,U,4049,0
4049,254084801,12000,False,0,0,1,2,887,U,4050,0
4050,214771530,28000,False,0,0,1,16,888,U,4051,0
4051,212554319,239000,True,0,0,1,16,29,U,4052,0
4052,262974149,9000,False,0,0,1,2,878,U,4053,0
4053,262974253,32000,False,0,0,1,2,878,U,4054,0
4054,262974205,12000,False,0,0,1,2,878,U,4055,0
4055,262973478,4000,False,0,0,1,16,878,U,4056,0
4056,262974171,120000,True,0,0,1,2,878,U,4057,0
4057,263020113,2500,False,0,0,1,2,878,U,4058,0
4058,263025520,14000,False,0,0,1,2,878,U,4059,0
4059,263027459,8000,False,0,0,1,2,878,U,4060,0
4060,263026038,19000,False,0,3,1,2,878,U,4061,57000
4061,263027123,10000,False,0,0,1,2,878,U,4062,0
4062,263027154,110000,True,0,0,1,2,878,U,4063,0
4063,263026011,2400,False,0,0,1,2,878,U,4064,0
4064,263025579,25000,False,0,0,1,2,878,U,4065,0
4065,263025882,3000,False,0,0,1,2,878,U,4066,0
4066,263025770,5000,False,0,0,1,2,878,U,4067,0
4067,263026273,10000,False,0,0,1,2,878,U,4068,0
4068,263026060,18000,False,0,0,1,2,878,U,4069,0
4069,263026714,25000,False,0,0,1,2,878,U,4070,0
4070,263026810,5000,False,0,0,1,2,878,U,4071,0
4071,263063155,3000,False,0,0,1,16,878,U,4072,0
4072,263063240,1800,False,0,0,1,16,878,U,4073,0
4073,263062866,2500,False,0,0,1,16,878,U,4074,0
4074,263025562,18000,False,0,0,1,2,878,U,4075,0
4075,263025679,18000,False,0,0,1,2,878,U,4076,0
4076,263025418,15000,False,0,0,1,2,878,U,4077,0
4077,263026111,6500,False,0,0,1,2,878,U,4078,0
4078,263025962,14000,False,0,0,1,2,878,U,4079,0
4079,263026122,5500,False,0,0,1,2,878,U,4080,0
4080,263026250,545000,True,0,0,1,2,878,U,4081,0
4081,263026393,1000,False,0,0,1,2,878,U,4082,0
4082,263025439,29000,False,0,0,1,2,878,U,4083,0
4083,263026058,2000,False,0,0,1,2,878,U,4084,0
4084,263025576,5000,False,0,0,1,2,878,U,4085,0
4085,263027006,25000,False,0,0,1,2,878,U,4086,0
4086,199103421,489000,True,0,0,73,16,489,U,4087,0
4087,263025446,22000,False,0,0,1,2,878,U,4088,0
4088,263025752,7000,False,0,0,1,2,878,U,4089,0
4089,263026461,4000,False,0,0,1,2,878,U,4090,0
4090,263027195,40000,False,0,0,1,2,878,U,4091,0
4091,263025676,30000,False,0,0,1,2,878,U,4092,0
4092,263025623,25000,False,0,0,1,2,878,U,4093,0
4093,263026080,15000,False,0,0,1,2,878,U,4094,0
4094,263027343,2900,False,0,0,1,2,878,U,4095,0
4095,263026395,3000,False,0,0,1,2,878,U,4096,0
4096,263027425,19000,False,0,0,1,2,878,U,4097,0
4097,263025853,229000,True,0,0,1,2,878,U,4098,0
4098,263026017,120000,True,0,0,1,2,878,U,4099,0
4099,263026282,13000,False,0,0,1,2,878,U,4100,0
4100,263026402,15000,False,0,0,1,2,878,U,4101,0
4101,263025478,10000,False,0,0,1,2,878,U,4102,0
4102,263026794,11000,False,0,0,1,2,878,U,4103,0
4103,263025834,60000,False,0,0,1,2,878,U,4104,0
4104,263026161,120000,True,0,0,1,2,878,U,4105,0
4105,263025443,1000,False,0,0,1,2,878,U,4106,0
4106,263026421,29000,False,0,0,1,2,878,U,4107,0
4107,263026208,1000,False,0,0,1,2,878,U,4108,0
4108,263027014,8000,False,0,0,1,2,878,U,4109,0
4109,263027067,39000,False,0,0,1,2,878,U,4110,0
4110,263025426,45000,False,0,0,1,2,878,U,4111,0
4111,263026197,2900,False,0,0,1,2,878,U,4112,0
4112,263025440,14000,False,0,0,1,2,878,U,4113,0
4113,263027372,2500,False,0,0,1,2,878,U,4114,0
4114,263025891,1000,False,0,0,1,2,878,U,4115,0
4115,263026383,6000,False,0,0,1,2,878,U,4116,0
4116,199103192,629000,True,0,0,73,16,489,U,4117,0
4117,249570831,16455,False,0,0,1,16,889,U,4118,0
4118,193720638,495000,True,0,1,1,2,687,U,4119,495000
4119,212047477,29284,False,0,1,1,16,890,U,4120,29284
4120,205379866,2780000,True,0,0,169,16,775,U,4121,0
4121,199103287,489000,True,0,0,73,16,489,U,4122,0
4122,199103163,449000,True,0,0,73,16,489,F,4123,0
4123,262974255,1000,False,0,0,1,2,878,U,4124,0
4124,262974257,13000,False,0,0,1,2,878,U,4125,0
4125,262974155,24000,False,0,0,1,2,878,U,4126,0
4126,262974248,6500,False,0,0,1,2,878,U,4127,0
4127,263020112,1000,False,0,0,1,2,878,U,4128,0
4128,263020008,6000,False,0,0,1,16,878,U,4129,0
4129,262991424,5900,False,0,0,1,2,878,U,4130,0
4130,263020014,28000,False,0,0,1,2,878,U,4131,0
4131,263020137,59000,False,0,0,1,2,878,U,4132,0
4132,262974224,275000,True,0,0,1,2,878,U,4133,0
4133,262974920,15000,False,0,0,1,16,878,U,4134,0
4134,262974162,58000,False,0,0,1,2,878,U,4135,0
4135,262974198,29000,False,0,0,1,2,878,U,4136,0
4136,262974185,6500,False,0,0,1,2,878,U,4137,0
4137,263026827,19000,False,0,0,1,2,878,U,4138,0
4138,263025571,49000,False,0,0,1,2,878,U,4139,0
4139,263027390,25000,False,0,0,1,2,878,U,4140,0
4140,263026113,189000,True,0,0,1,2,878,U,4141,0
4141,263026042,12000,False,0,0,1,2,878,U,4142,0
4142,263025698,40000,False,0,0,1,2,878,U,4143,0
4143,263026266,3000,False,0,0,1,2,878,U,4144,0
4144,263025906,35000,False,0,0,1,2,878,U,4145,0
4145,263026396,5200,False,0,0,1,2,878,U,4146,0
4146,263027495,181000,True,0,0,1,2,878,U,4147,0
4147,263026911,40000,False,0,0,1,2,878,U,4148,0
4148,263025847,2000,False,0,0,1,2,878,U,4149,0
4149,263027345,15000,False,0,0,1,2,878,U,4150,0
4150,263062623,20000,False,0,0,1,16,878,U,4151,0
4151,263063011,6000,False,0,0,1,16,878,U,4152,0
4152,263063259,90000,False,0,0,1,16,878,U,4153,0
4153,263063144,20000,False,0,0,1,16,878,U,4154,0
4154,263027062,12000,False,0,0,1,2,878,U,4155,0
4155,263027012,86000,False,0,0,1,2,878,U,4156,0
4156,263026109,4000,False,0,0,1,2,878,U,4157,0
4157,263025407,2500,False,0,0,1,2,878,U,4158,0
4158,263027462,1500,False,0,0,1,2,878,U,4159,0
4159,263025618,2200,False,0,0,1,2,878,U,4160,0
4160,263025598,8500,False,0,0,1,2,878,U,4161,0
4161,263025486,12000,False,0,0,1,2,878,U,4162,0
4162,263027081,3500,False,0,0,1,2,878,U,4163,0
4163,263025537,2500,False,0,0,1,2,878,U,4164,0
4164,263026696,4000,False,0,0,1,2,878,U,4165,0
4165,263026238,45500,False,0,0,1,2,878,U,4166,0
4166,263026578,13000,False,0,0,1,2,878,U,4167,0
4167,263026550,2500,False,0,0,1,2,878,U,4168,0
4168,263026561,35000,False,0,0,1,2,878,U,4169,0
4169,252798039,699000,True,0,0,73,2,489,U,4170,0
4170,73274662,53900,False,0,75,1,4,8,U,4171,4042500
4171,192155106,187000,True,0,130,41,17,317,U,4172,24310000
4172,38446007,240800,True,6492,87,1,17,263,U,4173,20949600
4173,74346568,187000,True,0,342,1,16,317,U,4174,63954000
4174,186843254,187000,True,0,129,1,17,317,U,4175,24123000
4175,71290678,17800,False,0,24,1,4,171,U,4176,427200
4176,180576287,160000,True,0,72,210,17,473,U,4177,11520000
4177,170601088,29000,False,781,771,201,2,855,M,4178,22359000
4178,179945646,10440000,False,0,0,128,17,891,U,4179,0
4179,160460089,79000,False,2130,69,1,17,892,U,4180,5451000
4180,179523076,75000,False,2022,7,1,17,893,U,4181,525000
4181,179945968,12480000,False,0,0,128,17,891,U,4182,0
4182,179946157,10440000,False,0,0,128,17,891,U,4183,0
4183,187988594,36000,False,0,291,1,17,894,U,4184,10476000
4184,213573836,23750,False,0,293,1,3,895,U,4185,6958750
4185,89295071,244000,True,0,24,211,17,896,U,4186,5856000
4186,9361479,88900,False,0,113,1,17,244,U,4187,10045700
4187,7225009,27499,False,0,34,1,3,244,U,4188,934966
4188,15331267,15220,False,0,145,1,3,8,U,4189,2206900
4189,45623475,41943,False,0,603,3,17,8,U,4190,25291629
4190,247246147,16999,False,0,1,1,2,897,U,4191,16999
4191,135538994,40000,False,0,11,1,2,339,U,4192,440000
4192,146491558,20000,False,539,2,1,2,174,U,4193,40000
4193,16448733,470700,True,0,6,212,17,898,U,4194,2824200
4194,49711157,24000,False,0,298,1,17,317,U,4195,7152000
4195,34672201,139000,True,3747,105,1,3,892,U,4196,14595000
4196,142104769,9528,False,0,180,1,17,8,U,4197,1715040
4197,34723694,35420,False,0,13,3,17,8,U,4198,460460
4198,81193354,76230,False,0,94,1,17,8,U,4199,7165620
4199,173650934,135000,True,0,38,1,2,899,U,4200,5130000
4200,190631715,9500,False,0,4,1,2,150,U,4201,38000
4201,197370204,54000,False,0,21,1,17,894,U,4202,1134000
4202,155244491,14999,False,0,1,1,17,235,U,4203,14999
4203,213943374,93100,False,0,2,35,17,258,M,4204,186200
4204,181218556,53000,False,0,1,1,2,168,U,4205,53000
4205,197366553,45000,False,0,45,1,17,894,U,4206,2025000
4206,197346119,35000,False,0,0,1,17,72,U,4207,0
4207,146493701,20000,False,539,2,1,2,174,U,4208,40000
4208,2298887,149000,True,0,42,211,17,896,U,4209,6258000
4209,135538504,35000,False,0,56,1,17,339,U,4210,1960000
4210,32050859,324000,True,0,2,212,17,898,U,4211,648000
4211,49304253,292000,True,0,10,30,17,206,U,4212,2920000
4212,252912221,189000,True,0,7,62,17,412,U,4213,1323000
4213,44472755,199000,True,0,26,211,17,896,U,4214,5174000
4214,65419924,129000,True,0,177,213,17,432,U,4215,22833000
4215,7461583,250000,True,0,121,211,17,896,U,4216,30250000
4216,205257038,49999,False,0,0,1,17,900,U,4217,0
4217,2297253,250000,True,0,155,1,17,896,U,4218,38750000
4218,182708809,296000,True,0,2,1,17,901,U,4219,592000
4219,14994859,232000,True,0,98,1,17,896,U,4220,22736000
4220,176662327,34000,False,0,44,1,17,439,U,4221,1496000
4221,194808534,122815,True,0,5,1,17,8,U,4222,614075
4222,2298707,250000,True,0,172,211,17,896,U,4223,43000000
4223,43741586,21000,False,0,253,1,17,317,U,4224,5313000
4224,248782481,20000,False,0,2,214,2,902,U,4225,40000
4225,200616770,72000,False,0,5,1,17,903,U,4226,360000
4226,162150311,300000,True,0,4,168,17,760,U,4227,1200000
4227,124208687,24000,False,0,8,215,17,237,U,4228,192000
4228,165653081,209000,True,0,27,28,17,190,U,4229,5643000
4229,7462917,250000,True,0,153,211,3,896,U,4230,38250000
4230,14994929,169000,True,0,45,1,17,896,U,4231,7605000
4231,160449800,79000,False,2130,80,1,17,892,U,4232,6320000
4232,139211174,11909,False,0,59,1,17,8,U,4233,702631
4233,24828877,27500,False,0,57,1,17,8,U,4234,1567500
4234,135538513,47000,False,0,101,1,17,339,U,4235,4747000
4235,193513052,9000,False,242,1107,201,2,855,U,4236,9963000
4236,45631172,59532,False,0,14,3,17,8,U,4237,833448
4237,172916340,25104,False,0,322,1,17,8,U,4238,8083488
4238,7230083,29920,False,0,581,1,17,8,U,4239,17383520
4239,194808548,63525,False,0,6,1,17,8,U,4240,381150
4240,164353069,165000,True,0,27,1,17,904,U,4241,4455000
4241,197602139,229000,True,0,13,61,17,432,U,4242,2977000
4242,253235506,96750,False,0,1,1,17,905,U,4243,96750
4243,35042297,55000,False,0,226,56,17,422,M,4244,12430000
